RFID,"User Name","User Remark","Payment ID",Location,"Source name","Fetch Count","Vol Taken[L]",Balance[L],Datetime
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",216,21.35,702.5,"27-04-2025 06:20"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",215,0,723.84,"27-04-2025 06:17"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",215,24.2,723.84,"27-04-2025 06:17"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",214,0,748.04,"27-04-2025 06:15"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",53,0,806.54,"27-04-2025 05:56"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",53,0,806.54,"27-04-2025 05:56"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",53,0,806.54,"27-04-2025 05:55"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",53,25.22,806.54,"27-04-2025 05:55"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0,831.76,"27-04-2025 05:52"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0,831.76,"27-04-2025 05:52"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",34,73.16,332.36,"27-04-2025 05:33"
13210132,"BUKATIRA PS_187",,099008187,"Semuto , Nakaseke","Bukatira PS",33,0,305.52,"27-04-2025 05:23"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",28,23.56,652.99,"27-04-2025 04:30"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",27,0,676.55,"27-04-2025 04:27"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",27,23.13,676.55,"27-04-2025 04:26"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",26,0,699.68,"27-04-2025 04:23"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",26,0,699.68,"27-04-2025 04:18"
15725366,"BUKATIRA PS_021",,099008021,"Semuto , Nakaseke","Bukatira PS",24,0.06,385.14,"27-04-2025 03:45"
15725366,"BUKATIRA PS_021",,099008021,"Semuto , Nakaseke","Bukatira PS",24,0,385.14,"27-04-2025 03:43"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",26,0.19,699.68,"27-04-2025 03:39"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",26,0.06,699.68,"27-04-2025 03:38"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",26,0,699.68,"27-04-2025 03:38"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0.16,831.76,"26-04-2025 19:03"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0,831.76,"26-04-2025 19:02"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0.11,831.76,"26-04-2025 19:02"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0,831.76,"26-04-2025 19:01"
15715424,"BUKATIRA PS_076",,099008076,"Semuto , Nakaseke","Bukatira PS",18,0,813.68,"26-04-2025 14:37"
15715424,"BUKATIRA PS_076",,099008076,"Semuto , Nakaseke","Bukatira PS",18,0,813.68,"26-04-2025 14:36"
15715424,"BUKATIRA PS_076",,099008076,"Semuto , Nakaseke","Bukatira PS",18,0,813.68,"26-04-2025 14:36"
10913620,"BUKATIRA PS_080",,099008080,"Semuto , Nakaseke","Bukatira PS",24,0.36,523.54,"26-04-2025 13:45"
10913620,"BUKATIRA PS_080",,099008080,"Semuto , Nakaseke","Bukatira PS",24,0,523.54,"26-04-2025 13:45"
10913620,"BUKATIRA PS_080",,099008080,"Semuto , Nakaseke","Bukatira PS",24,0.38,523.54,"26-04-2025 13:44"
10913620,"BUKATIRA PS_080",,099008080,"Semuto , Nakaseke","Bukatira PS",24,0.11,523.54,"26-04-2025 13:44"
10913620,"BUKATIRA PS_080",,099008080,"Semuto , Nakaseke","Bukatira PS",24,0,523.54,"26-04-2025 13:44"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",45,0,373.37,"26-04-2025 12:47"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",45,0,373.37,"26-04-2025 12:47"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",45,0,373.37,"26-04-2025 12:43"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",45,0,373.37,"26-04-2025 12:43"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",45,0,373.37,"26-04-2025 12:42"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",45,0,373.37,"26-04-2025 12:42"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",45,0,373.37,"26-04-2025 12:42"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",45,0,373.37,"26-04-2025 12:42"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0.03,831.76,"26-04-2025 11:48"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0,831.76,"26-04-2025 11:47"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0,831.76,"26-04-2025 11:47"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0,295.19,"26-04-2025 09:34"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0.22,295.19,"26-04-2025 09:34"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0,295.19,"26-04-2025 09:33"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0.12,295.19,"26-04-2025 09:33"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0,295.19,"26-04-2025 09:33"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0.21,295.19,"26-04-2025 09:32"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0.33,295.19,"26-04-2025 09:32"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0,295.19,"26-04-2025 09:31"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0.11,295.19,"26-04-2025 09:31"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0.11,295.19,"26-04-2025 09:31"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0,295.19,"26-04-2025 09:30"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0.17,295.19,"26-04-2025 09:30"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0.21,295.19,"26-04-2025 09:30"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0,295.19,"26-04-2025 09:29"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0,295.19,"26-04-2025 09:29"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",59,0,295.19,"26-04-2025 09:29"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",62,0.05,231.5,"26-04-2025 08:59"
13217212,"BUKATIRA PS_195",,099008195,"Semuto , Nakaseke","Bukatira PS",62,0,231.5,"26-04-2025 08:59"
20132131,"BUKATIRA PS_200",,099008200,"Semuto , Nakaseke","Bukatira PS",17,0.19,287.8,"26-04-2025 08:37"
20132131,"BUKATIRA PS_200",,099008200,"Semuto , Nakaseke","Bukatira PS",17,0,287.8,"26-04-2025 08:37"
20132131,"BUKATIRA PS_200",,099008200,"Semuto , Nakaseke","Bukatira PS",17,0,287.8,"26-04-2025 08:36"
14118378,"BUKATIRA PS_038",,099008038,"Semuto , Nakaseke","Bukatira PS",1,0.2,956.32,"26-04-2025 07:39"
14118378,"BUKATIRA PS_038",,099008038,"Semuto , Nakaseke","Bukatira PS",1,0,956.32,"26-04-2025 07:39"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.03,800.16,"26-04-2025 07:10"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",94,0,0,"26-04-2025 07:10"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.06,800.16,"26-04-2025 07:10"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:09"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:09"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.26,800.16,"26-04-2025 07:09"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.37,800.16,"26-04-2025 07:09"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.14,800.16,"26-04-2025 07:08"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:08"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:08"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:07"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.14,800.16,"26-04-2025 07:07"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:07"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.35,800.16,"26-04-2025 07:07"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.12,800.16,"26-04-2025 07:06"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:06"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:06"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:06"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:05"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:05"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:05"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.26,800.16,"26-04-2025 07:05"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:04"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:04"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:04"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:03"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:03"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:03"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.06,800.16,"26-04-2025 07:02"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:02"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:02"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:02"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:02"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:01"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.27,800.16,"26-04-2025 07:01"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:01"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:01"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:00"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",94,0,0,"26-04-2025 07:00"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 07:00"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0.22,800.16,"26-04-2025 06:59"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",179,0,800.16,"26-04-2025 06:59"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",56,0,0,"26-04-2025 06:51"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",56,0,0,"26-04-2025 06:51"
42071232,"BUKATIRA PS_176",,099008176,"Semuto , Nakaseke","Bukatira PS",56,0,0,"26-04-2025 06:51"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:28"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:28"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:28"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:26"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:26"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:26"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:26"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:25"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:25"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.13,659.93,"26-04-2025 06:25"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:25"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:25"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:24"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:22"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:22"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:22"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:22"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:21"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:21"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.13,659.93,"26-04-2025 06:21"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.34,659.93,"26-04-2025 06:21"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:20"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:20"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:20"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.1,659.93,"26-04-2025 06:20"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.11,659.93,"26-04-2025 06:20"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.23,659.93,"26-04-2025 06:19"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:19"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:19"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:19"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.05,659.93,"26-04-2025 06:18"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:18"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:18"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.08,659.93,"26-04-2025 06:18"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:17"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:17"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:17"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:17"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:16"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:16"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.14,659.93,"26-04-2025 06:16"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:16"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:15"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:15"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.23,659.93,"26-04-2025 06:15"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.19,659.93,"26-04-2025 06:15"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:14"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:14"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:14"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:14"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:13"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.29,659.93,"26-04-2025 06:13"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:13"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:13"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.22,659.93,"26-04-2025 06:12"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.26,659.93,"26-04-2025 06:12"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.23,659.93,"26-04-2025 06:11"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:11"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.18,659.93,"26-04-2025 06:11"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.13,659.93,"26-04-2025 06:11"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.05,659.93,"26-04-2025 06:10"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.16,659.93,"26-04-2025 06:10"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.19,659.93,"26-04-2025 06:10"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.23,659.93,"26-04-2025 06:09"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.19,659.93,"26-04-2025 06:09"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:08"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.1,659.93,"26-04-2025 06:08"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:08"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.22,659.93,"26-04-2025 06:08"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:07"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.05,659.93,"26-04-2025 06:05"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:05"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.05,659.93,"26-04-2025 06:05"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.12,659.93,"26-04-2025 06:05"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:04"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:04"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:04"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.13,659.93,"26-04-2025 06:04"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.03,659.93,"26-04-2025 06:03"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.05,659.93,"26-04-2025 06:03"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:02"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:02"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.46,659.93,"26-04-2025 06:02"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:01"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 06:01"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.11,659.93,"26-04-2025 06:01"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.17,659.93,"26-04-2025 06:01"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.17,659.93,"26-04-2025 06:00"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.23,659.93,"26-04-2025 06:00"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.12,659.93,"26-04-2025 05:59"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 05:58"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0.24,659.93,"26-04-2025 05:58"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 05:57"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 05:56"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 05:55"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",13,0,659.93,"26-04-2025 05:55"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0.11,831.76,"26-04-2025 05:47"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",52,0,831.76,"26-04-2025 05:46"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",44,0.12,51.28,"26-04-2025 05:42"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",44,0,51.28,"26-04-2025 05:41"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",44,0.03,51.28,"26-04-2025 05:41"
14819411,"BUKATIRA PS_155",,099008155,"Semuto , Nakaseke","Bukatira PS",44,1.29,51.28,"26-04-2025 05:41"
